"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"KLHDC2",2.27384701309536e-07,0.265332943749443,0.209,0.091,0.00683814012248167,"14","KLHDC2"
"DHX292",3.17434258109899e-08,0.265143696437915,0.28,0.128,0.0009546200444139,"14","DHX29"
"PTPN11",1.83669931747616e-09,0.264533143764295,0.583,0.297,5.52350585744606e-05,"14","PTPN11"
"SMPX",4.17919369811333e-07,0.264501203732521,0.673,0.411,0.0125680892083362,"14","SMPX"
"RNF111",3.00006563607871e-07,0.264486030288791,0.227,0.102,0.00902209738737952,"14","RNF11"
"PDCD101",3.97135182972744e-09,0.264179564536466,0.341,0.157,0.000119430463575393,"14","PDCD10"
"GABPB1",4.183199062992e-07,0.2637748224396,0.204,0.089,0.0125801345421358,"14","GABPB1"
"ZRANB2",1.00572790858893e-09,0.263560592926236,0.791,0.439,3.02452553949948e-05,"14","ZRANB2"
"EOGT",1.77051378726848e-07,0.263424138342581,0.237,0.108,0.0053244661124525,"14","EOGT"
"PDLIM31",7.65876943947965e-07,0.263332360907945,0.839,0.584,0.0230322173353472,"14","PDLIM3"
"PDP11",3.29507600441183e-07,0.263301078990204,0.27,0.128,0.00990928206806769,"14","PDP1"
"SPCS22",1.90121658525247e-09,0.262607564692655,0.346,0.158,5.71752863682977e-05,"14","SPCS2"
"CAMSAP2",3.36463066967e-07,0.262233793755457,0.431,0.232,0.0101184538128986,"14","CAMSAP2"
"ACOT91",7.14159349869332e-09,0.261883404802542,0.431,0.214,0.000214769141286204,"14","ACOT9"
"RIN31",8.70490398705509e-07,0.26104078712245,0.133,0.051,0.0261782577602708,"14","RIN3"
"RAP1A1",4.12600106956239e-07,0.260624532589509,0.569,0.33,0.012408123016495,"14","RAP1A"
"FASTKD2",3.39714071418978e-08,0.260060160737137,0.289,0.131,0.00102162212697829,"14","FASTKD2"
"MRTFB",1.08054159750652e-07,0.259975992679114,0.678,0.396,0.00324951274618137,"14","MRTFB"
"MAGI2-AS31",4.62152189052148e-08,0.259926778704683,0.346,0.164,0.00138983027813652,"14","MAGI2-AS3"
"OTUD7B1",8.99730128292863e-10,0.259273757847227,0.498,0.244,2.70575841481513e-05,"14","OTUD7B"
"AMD11",1.91718639164647e-10,0.259196608067866,0.336,0.146,5.76555463559842e-06,"14","AMD1"
"NOP582",6.79781484661934e-11,0.25909050718169,0.398,0.175,2.04430685882383e-06,"14","NOP58"
"GNAS2",1.00808151209442e-09,0.25866409943187,0.64,0.336,3.03160353132155e-05,"14","GNAS"
"SACM1L2",2.01918005339341e-10,0.258602779373545,0.336,0.144,6.07228017457002e-06,"14","SACM1L"
"PIAS1",2.29769714755685e-08,0.25850274885341,0.706,0.408,0.00069098646318477,"14","PIAS1"
"ATP5IF1",2.52313091739833e-09,0.258489375333094,0.232,0.094,7.58781160789201e-05,"14","ATP5IF1"
"CAVIN22",1.07665317031823e-08,0.25848445765673,0.213,0.087,0.000323781907909803,"14","CAVIN2"
"SLC30A91",1.84736212945706e-07,0.258299500012387,0.578,0.322,0.00555557213191622,"14","SLC30A9"
"KIF5B1",5.16681981801165e-11,0.257953536676864,0.512,0.24,1.55381772387064e-06,"14","KIF5B"
"MPLKIP1",9.1183095149055e-07,0.257776521868993,0.204,0.091,0.0274214922041753,"14","MPLKIP"
"MTERF3",9.92482927151146e-07,0.257256006049775,0.166,0.069,0.0298469390682164,"14","MTERF3"
"GNG122",1.90673725929291e-11,0.256975716636452,0.346,0.145,5.73413095987157e-07,"14","GNG12"
"PPP2R3A",1.08464943307446e-06,0.256972185332025,0.948,0.741,0.0326186624008481,"14","PPP2R3A"
"FAM160B11",1.06878042722444e-08,0.25658452123719,0.284,0.126,0.000321414337879205,"14","FAM160B1"
"PTMA2",1.67223510961643e-11,0.256583927440005,0.284,0.113,5.0289126451495e-07,"14","PTMA"
"KHDC41",1.07122573062007e-09,0.256377586592757,0.313,0.135,3.22149713969373e-05,"14","KHDC4"
"ZNF6441",3.98816884242862e-07,0.256319133708589,0.716,0.421,0.0119936201598356,"14","ZNF644"
"SYDE21",5.91027624848376e-08,0.255984233380767,0.37,0.184,0.00177739737620652,"14","SYDE2"
"CCT41",2.02353395443111e-07,0.255915158391569,0.204,0.087,0.00608537366116068,"14","CCT4"
"LINC01936",4.95139148574025e-07,0.255712669403958,0.232,0.107,0.0148903196150666,"14","LINC01936"
"STK4",4.02743190225132e-07,0.255129997978483,0.185,0.078,0.0121116959596404,"14","STK4"
"CHST3",3.00553047506889e-08,0.255084333322158,0.204,0.084,0.000903853179767467,"14","CHST3"
"C2CD32",5.26076375718844e-07,0.254802366841232,0.313,0.158,0.0158206948469928,"14","C2CD3"
"ARID2",1.14074248322477e-07,0.254128926726244,0.754,0.446,0.00343055486980186,"14","ARID2"
"MYCBP21",1.71712051674915e-07,0.253971930856362,0.621,0.358,0.00516389653001972,"14","MYCBP2"
"WDSUB1",8.2067368828666e-08,0.25346651898546,0.398,0.204,0.00246801198278447,"14","WDSUB1"
"CDC161",1.63009076748982e-08,0.253288138248832,0.284,0.127,0.000490217196507214,"14","CDC16"
"GNPDA2",4.375225330248e-07,0.253056091802069,0.171,0.07,0.0131576151356548,"14","GNPDA2"
"CDC731",1.89764967398667e-07,0.253016413776758,0.621,0.354,0.0057068018645801,"14","CDC73"
"AGFG11",6.90354577633166e-12,0.252880340241655,0.493,0.225,2.07610332131622e-07,"14","AGFG1"
"ROCK22",1.23890407486832e-08,0.252715371710869,0.569,0.308,0.000372575622435149,"14","ROCK2"
"SUCLG1",5.86913554718136e-08,0.252371720788558,0.408,0.209,0.00176502513310385,"14","SUCLG1"
"ZNFX1",2.8431530165929e-07,0.251393915935982,0.137,0.051,0.00855021406679983,"14","ZNFX1"
"COX7B",1.02176747249379e-08,0.251010947422898,0.242,0.102,0.000307276132003058,"14","COX7B"
"MALSU1",4.18200997311825e-08,0.250957806454906,0.171,0.066,0.00125765585921585,"14","MALSU1"
"RPL102",4.92473545695226e-09,0.250586260843854,0.265,0.115,0.000148101569396925,"14","RPL10"
"APOD2",6.33495302409943e-72,0.250209734002694,0.782,0.189,1.90511042293742e-67,"14","APOD"
